#    L    TT             EE             BB             TE          
  1355   0.772753E+03   0.223997E+02   0.883987E-01  -0.601742E+02
  1356   0.774118E+03   0.222230E+02   0.883775E-01  -0.601574E+02
  1357   0.775472E+03   0.220446E+02   0.883566E-01  -0.601257E+02
  1358   0.776806E+03   0.218661E+02   0.883360E-01  -0.600792E+02
  1359   0.778135E+03   0.216875E+02   0.883156E-01  -0.600216E+02
  1360   0.779439E+03   0.215102E+02   0.882956E-01  -0.599493E+02
  1361   0.780754E+03   0.213305E+02   0.882757E-01  -0.598648E+02
  1362   0.782036E+03   0.211514E+02   0.882561E-01  -0.597657E+02
  1363   0.783315E+03   0.209721E+02   0.882368E-01  -0.596561E+02
  1364   0.784555E+03   0.207933E+02   0.882176E-01  -0.595314E+02
  1365   0.785867E+03   0.206142E+02   0.881986E-01  -0.593934E+02
  1366   0.787088E+03   0.204349E+02   0.881797E-01  -0.592442E+02
  1367   0.788293E+03   0.202554E+02   0.881610E-01  -0.590818E+02
  1368   0.789556E+03   0.200778E+02   0.881425E-01  -0.589062E+02
  1369   0.790730E+03   0.198991E+02   0.881241E-01  -0.587175E+02
  1370   0.791888E+03   0.197216E+02   0.881057E-01  -0.585174E+02
  1371   0.793032E+03   0.195446E+02   0.880875E-01  -0.583043E+02
  1372   0.794161E+03   0.193679E+02   0.880693E-01  -0.580792E+02
  1373   0.795277E+03   0.191923E+02   0.880512E-01  -0.578421E+02
  1374   0.796378E+03   0.190171E+02   0.880331E-01  -0.575923E+02
  1375   0.797466E+03   0.188422E+02   0.880151E-01  -0.573314E+02
  1376   0.798541E+03   0.186684E+02   0.879970E-01  -0.570579E+02
  1377   0.799603E+03   0.184964E+02   0.879790E-01  -0.567736E+02
  1378   0.800653E+03   0.183232E+02   0.879609E-01  -0.564775E+02
  1379   0.801617E+03   0.181533E+02   0.879427E-01  -0.561699E+02
  1380   0.802569E+03   0.179821E+02   0.879246E-01  -0.558516E+02
  1381   0.803510E+03   0.178133E+02   0.879063E-01  -0.555211E+02
  1382   0.804291E+03   0.176455E+02   0.878880E-01  -0.551792E+02
  1383   0.805210E+03   0.174787E+02   0.878696E-01  -0.548275E+02
  1384   0.805970E+03   0.173135E+02   0.878510E-01  -0.544646E+02
  1385   0.806721E+03   0.171492E+02   0.878323E-01  -0.540912E+02
  1386   0.807461E+03   0.169866E+02   0.878135E-01  -0.537075E+02
  1387   0.808119E+03   0.168255E+02   0.877945E-01  -0.533135E+02
  1388   0.808916E+03   0.166653E+02   0.877753E-01  -0.529099E+02
  1389   0.809555E+03   0.165067E+02   0.877559E-01  -0.524955E+02
  1390   0.810113E+03   0.163504E+02   0.877363E-01  -0.520731E+02
  1391   0.810736E+03   0.161956E+02   0.877165E-01  -0.516407E+02
  1392   0.811278E+03   0.160423E+02   0.876965E-01  -0.511990E+02
  1393   0.811813E+03   0.158913E+02   0.876762E-01  -0.507481E+02
  1394   0.812266E+03   0.157417E+02   0.876556E-01  -0.502896E+02
  1395   0.812713E+03   0.155936E+02   0.876348E-01  -0.498212E+02
  1396   0.813154E+03   0.154485E+02   0.876136E-01  -0.493460E+02
  1397   0.813514E+03   0.153048E+02   0.875921E-01  -0.488619E+02
  1398   0.813795E+03   0.151625E+02   0.875703E-01  -0.483696E+02
  1399   0.814070E+03   0.150238E+02   0.875482E-01  -0.478699E+02
  1400   0.814340E+03   0.148865E+02   0.875257E-01  -0.473629E+02
  1401   0.814531E+03   0.147506E+02   0.875028E-01  -0.468486E+02
  1402   0.814718E+03   0.146182E+02   0.874796E-01  -0.463278E+02
  1403   0.814827E+03   0.144878E+02   0.874559E-01  -0.457998E+02
  1404   0.814859E+03   0.143602E+02   0.874319E-01  -0.452651E+02
  1405   0.814962E+03   0.142339E+02   0.874074E-01  -0.447239E+02
  1406   0.814914E+03   0.141109E+02   0.873825E-01  -0.441776E+02
  1407   0.814791E+03   0.139899E+02   0.873572E-01  -0.436247E+02
  1408   0.814814E+03   0.138707E+02   0.873314E-01  -0.430659E+02
  1409   0.814615E+03   0.137549E+02   0.873051E-01  -0.425013E+02
  1410   0.814489E+03   0.136408E+02   0.872783E-01  -0.419322E+02
  1411   0.814290E+03   0.135293E+02   0.872511E-01  -0.413572E+02
  1412   0.814016E+03   0.134210E+02   0.872233E-01  -0.407771E+02
  1413   0.813596E+03   0.133151E+02   0.871950E-01  -0.401924E+02
  1414   0.813251E+03   0.132117E+02   0.871662E-01  -0.396025E+02
  1415   0.812835E+03   0.131106E+02   0.871369E-01  -0.390089E+02
  1416   0.812420E+03   0.130127E+02   0.871070E-01  -0.384115E+02
  1417   0.811860E+03   0.129163E+02   0.870765E-01  -0.378110E+02
  1418   0.811304E+03   0.128230E+02   0.870455E-01  -0.372052E+02
  1419   0.810677E+03   0.127327E+02   0.870140E-01  -0.365970E+02
  1420   0.810054E+03   0.126454E+02   0.869818E-01  -0.359857E+02
  1421   0.809361E+03   0.125603E+02   0.869490E-01  -0.353712E+02
  1422   0.808674E+03   0.124781E+02   0.869157E-01  -0.347542E+02
  1423   0.807843E+03   0.123988E+02   0.868817E-01  -0.341348E+02
  1424   0.807092E+03   0.123224E+02   0.868471E-01  -0.335129E+02
  1425   0.806199E+03   0.122488E+02   0.868119E-01  -0.328892E+02
  1426   0.805238E+03   0.121781E+02   0.867760E-01  -0.322637E+02
  1427   0.804359E+03   0.121102E+02   0.867395E-01  -0.316363E+02
  1428   0.803338E+03   0.120443E+02   0.867024E-01  -0.310085E+02
  1429   0.802250E+03   0.119826E+02   0.866646E-01  -0.303780E+02
  1430   0.801171E+03   0.119228E+02   0.866261E-01  -0.297485E+02
  1431   0.800025E+03   0.118658E+02   0.865870E-01  -0.291171E+02
  1432   0.798814E+03   0.118122E+02   0.865471E-01  -0.284858E+02
  1433   0.797687E+03   0.117612E+02   0.865067E-01  -0.278540E+02
  1434   0.796420E+03   0.117136E+02   0.864655E-01  -0.272223E+02
  1435   0.795089E+03   0.116678E+02   0.864236E-01  -0.265914E+02
  1436   0.793768E+03   0.116253E+02   0.863810E-01  -0.259621E+02
  1437   0.792309E+03   0.115861E+02   0.863378E-01  -0.253320E+02
  1438   0.790860E+03   0.115487E+02   0.862938E-01  -0.247048E+02
  1439   0.789349E+03   0.115152E+02   0.862491E-01  -0.240769E+02
  1440   0.787849E+03   0.114843E+02   0.862037E-01  -0.234518E+02
  1441   0.786286E+03   0.114557E+02   0.861576E-01  -0.228295E+02
  1442   0.784662E+03   0.114303E+02   0.861108E-01  -0.222086E+02
  1443   0.782976E+03   0.114088E+02   0.860632E-01  -0.215889E+02
  1444   0.781302E+03   0.113890E+02   0.860149E-01  -0.209727E+02
  1445   0.779493E+03   0.113729E+02   0.859659E-01  -0.203599E+02
  1446   0.777772E+03   0.113585E+02   0.859162E-01  -0.197489E+02
  1447   0.775841E+03   0.113478E+02   0.858657E-01  -0.191399E+02
  1448   0.774000E+03   0.113401E+02   0.858145E-01  -0.185371E+02
  1449   0.772098E+03   0.113340E+02   0.857625E-01  -0.179369E+02
  1450   0.770136E+03   0.113316E+02   0.857099E-01  -0.173407E+02
  1451   0.768190E+03   0.113321E+02   0.856564E-01  -0.167499E+02
  1452   0.766110E+03   0.113348E+02   0.856023E-01  -0.161644E+02
  1453   0.764045E+03   0.113405E+02   0.855474E-01  -0.155819E+02
  1454   0.761996E+03   0.113490E+02   0.854918E-01  -0.150038E+02
  1455   0.759888E+03   0.113597E+02   0.854354E-01  -0.144314E+02
  1456   0.757722E+03   0.113740E+02   0.853784E-01  -0.138654E+02
  1457   0.755423E+03   0.113896E+02   0.853205E-01  -0.133033E+02
  1458   0.753214E+03   0.114088E+02   0.852620E-01  -0.127467E+02
  1459   0.750948E+03   0.114301E+02   0.852027E-01  -0.121946E+02
  1460   0.748623E+03   0.114549E+02   0.851427E-01  -0.116491E+02
  1461   0.746315E+03   0.114802E+02   0.850820E-01  -0.111103E+02
  1462   0.743950E+03   0.115091E+02   0.850206E-01  -0.105771E+02
  1463   0.741452E+03   0.115407E+02   0.849584E-01  -0.100495E+02
  1464   0.739046E+03   0.115742E+02   0.848955E-01  -0.952816E+01
  1465   0.736508E+03   0.116105E+02   0.848319E-01  -0.901370E+01
  1466   0.734062E+03   0.116495E+02   0.847676E-01  -0.850528E+01
  1467   0.731484E+03   0.116904E+02   0.847026E-01  -0.800428E+01
  1468   0.728923E+03   0.117340E+02   0.846369E-01  -0.750986E+01
  1469   0.726380E+03   0.117794E+02   0.845706E-01  -0.702266E+01
  1470   0.723632E+03   0.118268E+02   0.845035E-01  -0.654184E+01
  1471   0.721049E+03   0.118776E+02   0.844357E-01  -0.606954E+01
  1472   0.718410E+03   0.119303E+02   0.843673E-01  -0.560416E+01
  1473   0.715714E+03   0.119848E+02   0.842981E-01  -0.514711E+01
  1474   0.712887E+03   0.120411E+02   0.842284E-01  -0.469679E+01
  1475   0.710153E+03   0.120994E+02   0.841579E-01  -0.425461E+01
  1476   0.707361E+03   0.121601E+02   0.840868E-01  -0.382120E+01
  1477   0.704588E+03   0.122228E+02   0.840150E-01  -0.339499E+01
  1478   0.701759E+03   0.122872E+02   0.839426E-01  -0.297737E+01
  1479   0.698947E+03   0.123542E+02   0.838696E-01  -0.256846E+01
  1480   0.696079E+03   0.124230E+02   0.837959E-01  -0.216773E+01
  1481   0.693162E+03   0.124928E+02   0.837216E-01  -0.177554E+01
  1482   0.690271E+03   0.125652E+02   0.836467E-01  -0.139200E+01
  1483   0.687339E+03   0.126393E+02   0.835712E-01  -0.101733E+01
  1484   0.684417E+03   0.127145E+02   0.834951E-01  -0.651506E+00
  1485   0.681454E+03   0.127914E+02   0.834184E-01  -0.294734E+00
  1486   0.678472E+03   0.128709E+02   0.833411E-01   0.531524E-01
  1487   0.675472E+03   0.129506E+02   0.832632E-01   0.391799E+00
  1488   0.672474E+03   0.130327E+02   0.831848E-01   0.721296E+00
  1489   0.669436E+03   0.131167E+02   0.831059E-01   0.104136E+01
  1490   0.666394E+03   0.132008E+02   0.830263E-01   0.135212E+01
  1491   0.663340E+03   0.132867E+02   0.829463E-01   0.165332E+01
  1492   0.660283E+03   0.133743E+02   0.828657E-01   0.194504E+01
  1493   0.657207E+03   0.134621E+02   0.827846E-01   0.222712E+01
  1494   0.654120E+03   0.135517E+02   0.827030E-01   0.249952E+01
  1495   0.651028E+03   0.136429E+02   0.826209E-01   0.276220E+01
  1496   0.647926E+03   0.137351E+02   0.825383E-01   0.301518E+01
  1497   0.644813E+03   0.138275E+02   0.824553E-01   0.325832E+01
  1498   0.641703E+03   0.139215E+02   0.823717E-01   0.349154E+01
  1499   0.638583E+03   0.140158E+02   0.822878E-01   0.371495E+01
  1500   0.635458E+03   0.141117E+02   0.822034E-01   0.392838E+01
  1501   0.632330E+03   0.142078E+02   0.821185E-01   0.413200E+01
  1502   0.629198E+03   0.143048E+02   0.820333E-01   0.432540E+01
  1503   0.626070E+03   0.144027E+02   0.819476E-01   0.450881E+01
  1504   0.622937E+03   0.145009E+02   0.818616E-01   0.468243E+01
  1505   0.619799E+03   0.146001E+02   0.817751E-01   0.484596E+01
  1506   0.616664E+03   0.146994E+02   0.816883E-01   0.499959E+01
  1507   0.613531E+03   0.147998E+02   0.816011E-01   0.514334E+01
  1508   0.610399E+03   0.149005E+02   0.815136E-01   0.527693E+01
  1509   0.607262E+03   0.150006E+02   0.814258E-01   0.540060E+01
  1510   0.604141E+03   0.151026E+02   0.813376E-01   0.551415E+01
  1511   0.601006E+03   0.152041E+02   0.812491E-01   0.561840E+01
  1512   0.597880E+03   0.153059E+02   0.811603E-01   0.571121E+01
  1513   0.594753E+03   0.154080E+02   0.810712E-01   0.579564E+01
  1514   0.591642E+03   0.155112E+02   0.809818E-01   0.586955E+01
  1515   0.588553E+03   0.156140E+02   0.808922E-01   0.593450E+01
  1516   0.585448E+03   0.157165E+02   0.808023E-01   0.598834E+01
  1517   0.582358E+03   0.158193E+02   0.807122E-01   0.603338E+01
  1518   0.579274E+03   0.159225E+02   0.806218E-01   0.606970E+01
  1519   0.576196E+03   0.160247E+02   0.805312E-01   0.609439E+01
  1520   0.573140E+03   0.161272E+02   0.804404E-01   0.611050E+01
  1521   0.570081E+03   0.162302E+02   0.803494E-01   0.611736E+01
  1522   0.567028E+03   0.163321E+02   0.802583E-01   0.611430E+01
  1523   0.563994E+03   0.164338E+02   0.801669E-01   0.610212E+01
  1524   0.560966E+03   0.165359E+02   0.800755E-01   0.608015E+01
  1525   0.557949E+03   0.166378E+02   0.799838E-01   0.604919E+01
  1526   0.554952E+03   0.167387E+02   0.798920E-01   0.600932E+01
  1527   0.551966E+03   0.168386E+02   0.798001E-01   0.595910E+01
  1528   0.548991E+03   0.169390E+02   0.797081E-01   0.590083E+01
  1529   0.546035E+03   0.170385E+02   0.796160E-01   0.583381E+01
  1530   0.543096E+03   0.171371E+02   0.795239E-01   0.575738E+01
  1531   0.540168E+03   0.172355E+02   0.794316E-01   0.567159E+01
  1532   0.537265E+03   0.173338E+02   0.793393E-01   0.557797E+01
  1533   0.534371E+03   0.174305E+02   0.792469E-01   0.547659E+01
  1534   0.531502E+03   0.175270E+02   0.791546E-01   0.536453E+01
  1535   0.528650E+03   0.176227E+02   0.790622E-01   0.524556E+01
  1536   0.525814E+03   0.177168E+02   0.789697E-01   0.511750E+01
  1537   0.523009E+03   0.178109E+02   0.788773E-01   0.498115E+01
  1538   0.520227E+03   0.179041E+02   0.787850E-01   0.483731E+01
  1539   0.517432E+03   0.179951E+02   0.786926E-01   0.468529E+01
  1540   0.514681E+03   0.180854E+02   0.786003E-01   0.452588E+01
  1541   0.511953E+03   0.181756E+02   0.785080E-01   0.435765E+01
  1542   0.509247E+03   0.182643E+02   0.784158E-01   0.418288E+01
  1543   0.506556E+03   0.183509E+02   0.783237E-01   0.399939E+01
  1544   0.503894E+03   0.184375E+02   0.782317E-01   0.380946E+01
  1545   0.501260E+03   0.185219E+02   0.781398E-01   0.361241E+01
  1546   0.498641E+03   0.186049E+02   0.780480E-01   0.340753E+01
  1547   0.496050E+03   0.186873E+02   0.779564E-01   0.319636E+01
  1548   0.493495E+03   0.187682E+02   0.778648E-01   0.297821E+01
  1549   0.490960E+03   0.188471E+02   0.777735E-01   0.275388E+01
  1550   0.488460E+03   0.189246E+02   0.776823E-01   0.252266E+01
  1551   0.485972E+03   0.190007E+02   0.775912E-01   0.228461E+01
  1552   0.483527E+03   0.190748E+02   0.775004E-01   0.204121E+01
  1553   0.481101E+03   0.191484E+02   0.774097E-01   0.179245E+01
  1554   0.478708E+03   0.192207E+02   0.773193E-01   0.153686E+01
  1555   0.476334E+03   0.192903E+02   0.772290E-01   0.127591E+01
  1556   0.474000E+03   0.193579E+02   0.771390E-01   0.100885E+01
  1557   0.471691E+03   0.194244E+02   0.770492E-01   0.736430E+00
  1558   0.469414E+03   0.194898E+02   0.769597E-01   0.459378E+00
  1559   0.467176E+03   0.195518E+02   0.768704E-01   0.176204E+00
  1560   0.464963E+03   0.196134E+02   0.767814E-01  -0.112354E+00
  1561   0.462757E+03   0.196726E+02   0.766927E-01  -0.405562E+00
  1562   0.460583E+03   0.197307E+02   0.766042E-01  -0.704170E+00
  1563   0.458446E+03   0.197863E+02   0.765160E-01  -0.100670E+01
  1564   0.456346E+03   0.198409E+02   0.764281E-01  -0.131391E+01
  1565   0.454284E+03   0.198924E+02   0.763406E-01  -0.162581E+01
  1566   0.452243E+03   0.199430E+02   0.762533E-01  -0.194092E+01
  1567   0.450223E+03   0.199896E+02   0.761664E-01  -0.226148E+01
  1568   0.448240E+03   0.200369E+02   0.760798E-01  -0.258543E+01
  1569   0.446299E+03   0.200811E+02   0.759935E-01  -0.291323E+01
  1570   0.444387E+03   0.201245E+02   0.759076E-01  -0.324452E+01
  1571   0.442509E+03   0.201670E+02   0.758220E-01  -0.357872E+01
  1572   0.440651E+03   0.202051E+02   0.757368E-01  -0.391705E+01
  1573   0.438828E+03   0.202424E+02   0.756520E-01  -0.425832E+01
  1574   0.437054E+03   0.202768E+02   0.755675E-01  -0.460264E+01
  1575   0.435299E+03   0.203104E+02   0.754834E-01  -0.494973E+01
  1576   0.433577E+03   0.203397E+02   0.753998E-01  -0.529953E+01
  1577   0.431888E+03   0.203682E+02   0.753165E-01  -0.565185E+01
  1578   0.430232E+03   0.203947E+02   0.752336E-01  -0.600640E+01
  1579   0.428617E+03   0.204183E+02   0.751511E-01  -0.636315E+01
  1580   0.427019E+03   0.204413E+02   0.750691E-01  -0.672189E+01
  1581   0.425453E+03   0.204615E+02   0.749874E-01  -0.708242E+01
  1582   0.423934E+03   0.204797E+02   0.749062E-01  -0.744463E+01
  1583   0.422432E+03   0.204944E+02   0.748255E-01  -0.780831E+01
  1584   0.420976E+03   0.205085E+02   0.747452E-01  -0.817342E+01
  1585   0.419536E+03   0.205207E+02   0.746653E-01  -0.853962E+01
  1586   0.418142E+03   0.205295E+02   0.745859E-01  -0.890675E+01
  1587   0.416778E+03   0.205370E+02   0.745069E-01  -0.927488E+01
  1588   0.415453E+03   0.205420E+02   0.744284E-01  -0.964367E+01
  1589   0.414149E+03   0.205450E+02   0.743504E-01  -0.100129E+02
  1590   0.412876E+03   0.205455E+02   0.742728E-01  -0.103824E+02
  1591   0.411647E+03   0.205441E+02   0.741958E-01  -0.107521E+02
  1592   0.410440E+03   0.205409E+02   0.741192E-01  -0.111216E+02
  1593   0.409270E+03   0.205351E+02   0.740430E-01  -0.114911E+02
  1594   0.408121E+03   0.205276E+02   0.739674E-01  -0.118602E+02
  1595   0.407016E+03   0.205183E+02   0.738923E-01  -0.122284E+02
  1596   0.405946E+03   0.205058E+02   0.738176E-01  -0.125960E+02
  1597   0.404897E+03   0.204916E+02   0.737435E-01  -0.129626E+02
  1598   0.403883E+03   0.204749E+02   0.736698E-01  -0.133279E+02
  1599   0.402898E+03   0.204566E+02   0.735967E-01  -0.136920E+02
  1600   0.401947E+03   0.204366E+02   0.735240E-01  -0.140546E+02
  1601   0.401023E+03   0.204142E+02   0.734518E-01  -0.144155E+02
  1602   0.400119E+03   0.203887E+02   0.733802E-01  -0.147744E+02
  1603   0.399264E+03   0.203616E+02   0.733090E-01  -0.151318E+02
  1604   0.398428E+03   0.203322E+02   0.732384E-01  -0.154874E+02
  1605   0.397626E+03   0.203012E+02   0.731682E-01  -0.158401E+02
  1606   0.396851E+03   0.202680E+02   0.730986E-01  -0.161913E+02
  1607   0.396101E+03   0.202332E+02   0.730294E-01  -0.165405E+02
  1608   0.395378E+03   0.201969E+02   0.729608E-01  -0.168861E+02
  1609   0.394695E+03   0.201569E+02   0.728926E-01  -0.172298E+02
  1610   0.394038E+03   0.201153E+02   0.728250E-01  -0.175709E+02
  1611   0.393400E+03   0.200723E+02   0.727579E-01  -0.179087E+02
  1612   0.392801E+03   0.200264E+02   0.726912E-01  -0.182440E+02
  1613   0.392213E+03   0.199791E+02   0.726251E-01  -0.185763E+02
  1614   0.391665E+03   0.199303E+02   0.725594E-01  -0.189056E+02
  1615   0.391142E+03   0.198793E+02   0.724943E-01  -0.192311E+02
  1616   0.390636E+03   0.198262E+02   0.724296E-01  -0.195531E+02
  1617   0.390162E+03   0.197718E+02   0.723654E-01  -0.198715E+02
  1618   0.389714E+03   0.197152E+02   0.723018E-01  -0.201865E+02
  1619   0.389274E+03   0.196565E+02   0.722386E-01  -0.204981E+02
  1620   0.388882E+03   0.195965E+02   0.721759E-01  -0.208057E+02
  1621   0.388506E+03   0.195336E+02   0.721137E-01  -0.211093E+02
  1622   0.388155E+03   0.194701E+02   0.720519E-01  -0.214090E+02
  1623   0.387821E+03   0.194046E+02   0.719907E-01  -0.217049E+02
  1624   0.387518E+03   0.193378E+02   0.719299E-01  -0.219956E+02
  1625   0.387239E+03   0.192682E+02   0.718696E-01  -0.222826E+02
  1626   0.386977E+03   0.191980E+02   0.718098E-01  -0.225653E+02
  1627   0.386731E+03   0.191251E+02   0.717504E-01  -0.228429E+02
  1628   0.386509E+03   0.190516E+02   0.716915E-01  -0.231164E+02
  1629   0.386311E+03   0.189762E+02   0.716331E-01  -0.233843E+02
  1630   0.386137E+03   0.188994E+02   0.715751E-01  -0.236482E+02
  1631   0.385964E+03   0.188207E+02   0.715176E-01  -0.239066E+02
  1632   0.385830E+03   0.187400E+02   0.714605E-01  -0.241603E+02
  1633   0.385712E+03   0.186589E+02   0.714039E-01  -0.244088E+02
  1634   0.385625E+03   0.185757E+02   0.713477E-01  -0.246520E+02
  1635   0.385539E+03   0.184921E+02   0.712919E-01  -0.248900E+02
  1636   0.385477E+03   0.184050E+02   0.712366E-01  -0.251222E+02
  1637   0.385431E+03   0.183182E+02   0.711818E-01  -0.253502E+02
  1638   0.385393E+03   0.182303E+02   0.711273E-01  -0.255717E+02
  1639   0.385387E+03   0.181404E+02   0.710732E-01  -0.257876E+02
  1640   0.385389E+03   0.180493E+02   0.710196E-01  -0.259987E+02
  1641   0.385399E+03   0.179570E+02   0.709664E-01  -0.262036E+02
  1642   0.385433E+03   0.178636E+02   0.709135E-01  -0.264016E+02
  1643   0.385475E+03   0.177705E+02   0.708611E-01  -0.265950E+02
  1644   0.385526E+03   0.176740E+02   0.708090E-01  -0.267839E+02
  1645   0.385593E+03   0.175771E+02   0.707574E-01  -0.269653E+02
  1646   0.385668E+03   0.174798E+02   0.707060E-01  -0.271409E+02
