#    L    TT             EE             BB             TE          
  2988   0.247901E+02   0.717090E+00   0.169088E-07  -0.159521E+01
  2989   0.247444E+02   0.712313E+00   0.168705E-07  -0.157939E+01
  2990   0.246986E+02   0.707501E+00   0.168322E-07  -0.156358E+01
  2991   0.246513E+02   0.702727E+00   0.167940E-07  -0.154771E+01
  2992   0.246030E+02   0.698213E+00   0.167559E-07  -0.153179E+01
  2993   0.245547E+02   0.693660E+00   0.167178E-07  -0.151590E+01
  2994   0.245048E+02   0.689143E+00   0.166798E-07  -0.150002E+01
  2995   0.244548E+02   0.684884E+00   0.166418E-07  -0.148395E+01
  2996   0.244048E+02   0.680659E+00   0.166039E-07  -0.146813E+01
  2997   0.243532E+02   0.676466E+00   0.165661E-07  -0.145212E+01
  2998   0.243009E+02   0.672381E+00   0.165284E-07  -0.143636E+01
  2999   0.242478E+02   0.668401E+00   0.164907E-07  -0.142042E+01
  3000   0.241946E+02   0.664526E+00   0.164531E-07  -0.140459E+01
  3001   0.241408E+02   0.660681E+00   0.164155E-07  -0.138879E+01
  3002   0.240862E+02   0.657014E+00   0.163780E-07  -0.137304E+01
  3003   0.240301E+02   0.653374E+00   0.163406E-07  -0.135739E+01
  3004   0.239740E+02   0.649836E+00   0.163032E-07  -0.134171E+01
  3005   0.239173E+02   0.646472E+00   0.162659E-07  -0.132606E+01
  3006   0.238606E+02   0.643132E+00   0.162286E-07  -0.131051E+01
  3007   0.238024E+02   0.639890E+00   0.161914E-07  -0.129508E+01
  3008   0.237443E+02   0.636670E+00   0.161543E-07  -0.127967E+01
  3009   0.236848E+02   0.633658E+00   0.161173E-07  -0.126436E+01
  3010   0.236254E+02   0.630755E+00   0.160803E-07  -0.124908E+01
  3011   0.235653E+02   0.627863E+00   0.160433E-07  -0.123390E+01
  3012   0.235045E+02   0.625086E+00   0.160065E-07  -0.121882E+01
  3013   0.234424E+02   0.622394E+00   0.159697E-07  -0.120376E+01
  3014   0.233811E+02   0.619821E+00   0.159330E-07  -0.118888E+01
  3015   0.233177E+02   0.617307E+00   0.158963E-07  -0.117401E+01
  3016   0.232552E+02   0.614889E+00   0.158597E-07  -0.115938E+01
  3017   0.231906E+02   0.612565E+00   0.158232E-07  -0.114469E+01
  3018   0.231269E+02   0.610320E+00   0.157867E-07  -0.113025E+01
  3019   0.230619E+02   0.608152E+00   0.157503E-07  -0.111582E+01
  3020   0.229970E+02   0.606090E+00   0.157140E-07  -0.110154E+01
  3021   0.229301E+02   0.604118E+00   0.156777E-07  -0.108743E+01
  3022   0.228641E+02   0.602228E+00   0.156415E-07  -0.107341E+01
  3023   0.227961E+02   0.600433E+00   0.156054E-07  -0.105946E+01
  3024   0.227290E+02   0.598717E+00   0.155693E-07  -0.104560E+01
  3025   0.226621E+02   0.597087E+00   0.155333E-07  -0.103197E+01
  3026   0.225954E+02   0.595550E+00   0.154974E-07  -0.101841E+01
  3027   0.225267E+02   0.594088E+00   0.154615E-07  -0.100501E+01
  3028   0.224575E+02   0.592716E+00   0.154257E-07  -0.991757E+00
  3029   0.223878E+02   0.591426E+00   0.153900E-07  -0.978727E+00
  3030   0.223184E+02   0.590223E+00   0.153544E-07  -0.965770E+00
  3031   0.222485E+02   0.589085E+00   0.153188E-07  -0.953033E+00
  3032   0.221781E+02   0.588040E+00   0.152833E-07  -0.940441E+00
  3033   0.221072E+02   0.587057E+00   0.152478E-07  -0.927992E+00
  3034   0.220359E+02   0.586172E+00   0.152125E-07  -0.915685E+00
  3035   0.219649E+02   0.585362E+00   0.151772E-07  -0.903592E+00
  3036   0.218934E+02   0.584619E+00   0.151419E-07  -0.891564E+00
  3037   0.218208E+02   0.583956E+00   0.151068E-07  -0.879823E+00
  3038   0.217493E+02   0.583364E+00   0.150717E-07  -0.868217E+00
  3039   0.216765E+02   0.582836E+00   0.150367E-07  -0.856895E+00
  3040   0.216042E+02   0.582392E+00   0.150017E-07  -0.845706E+00
  3041   0.215306E+02   0.582017E+00   0.149668E-07  -0.834649E+00
  3042   0.214582E+02   0.581708E+00   0.149320E-07  -0.823871E+00
  3043   0.213839E+02   0.581466E+00   0.148973E-07  -0.813222E+00
  3044   0.213100E+02   0.581304E+00   0.148627E-07  -0.802775E+00
  3045   0.212365E+02   0.581192E+00   0.148281E-07  -0.792603E+00
  3046   0.211626E+02   0.581157E+00   0.147936E-07  -0.782556E+00
  3047   0.210891E+02   0.581177E+00   0.147591E-07  -0.772782E+00
  3048   0.210153E+02   0.581250E+00   0.147248E-07  -0.763129E+00
  3049   0.209412E+02   0.581398E+00   0.146905E-07  -0.753746E+00
  3050   0.208675E+02   0.581604E+00   0.146563E-07  -0.744630E+00
  3051   0.207920E+02   0.581861E+00   0.146221E-07  -0.735632E+00
  3052   0.207184E+02   0.582167E+00   0.145881E-07  -0.726898E+00
  3053   0.206438E+02   0.582545E+00   0.145541E-07  -0.718350E+00
  3054   0.205703E+02   0.582965E+00   0.145201E-07  -0.710134E+00
  3055   0.204965E+02   0.583440E+00   0.144863E-07  -0.702097E+00
  3056   0.204224E+02   0.583971E+00   0.144525E-07  -0.694238E+00
  3057   0.203480E+02   0.584549E+00   0.144188E-07  -0.686627E+00
  3058   0.202741E+02   0.585182E+00   0.143852E-07  -0.679335E+00
  3059   0.201998E+02   0.585861E+00   0.143516E-07  -0.672137E+00
  3060   0.201259E+02   0.586587E+00   0.143182E-07  -0.665179E+00
  3061   0.200518E+02   0.587366E+00   0.142847E-07  -0.658530E+00
  3062   0.199788E+02   0.588198E+00   0.142514E-07  -0.652115E+00
  3063   0.199055E+02   0.589052E+00   0.142181E-07  -0.645781E+00
  3064   0.198311E+02   0.589973E+00   0.141849E-07  -0.639749E+00
  3065   0.197579E+02   0.590923E+00   0.141518E-07  -0.633940E+00
  3066   0.196843E+02   0.591925E+00   0.141187E-07  -0.628427E+00
  3067   0.196112E+02   0.592962E+00   0.140857E-07  -0.623132E+00
  3068   0.195385E+02   0.594049E+00   0.140528E-07  -0.617977E+00
  3069   0.194655E+02   0.595163E+00   0.140199E-07  -0.613183E+00
  3070   0.193922E+02   0.596312E+00   0.139871E-07  -0.608523E+00
  3071   0.193193E+02   0.597495E+00   0.139544E-07  -0.604069E+00
  3072   0.192468E+02   0.598719E+00   0.139217E-07  -0.599966E+00
  3073   0.191747E+02   0.599968E+00   0.138891E-07  -0.595988E+00
  3074   0.191030E+02   0.601250E+00   0.138566E-07  -0.592282E+00
  3075   0.190310E+02   0.602565E+00   0.138241E-07  -0.588695E+00
  3076   0.189602E+02   0.603911E+00   0.137917E-07  -0.585447E+00
  3077   0.188883E+02   0.605281E+00   0.137594E-07  -0.582386E+00
  3078   0.188183E+02   0.606674E+00   0.137271E-07  -0.579510E+00
  3079   0.187472E+02   0.608098E+00   0.136949E-07  -0.576890E+00
  3080   0.186773E+02   0.609537E+00   0.136628E-07  -0.574522E+00
  3081   0.186070E+02   0.610998E+00   0.136307E-07  -0.572293E+00
  3082   0.185372E+02   0.612481E+00   0.135987E-07  -0.570347E+00
  3083   0.184678E+02   0.613993E+00   0.135667E-07  -0.568586E+00
  3084   0.183995E+02   0.615510E+00   0.135348E-07  -0.567013E+00
  3085   0.183301E+02   0.617040E+00   0.135030E-07  -0.565692E+00
  3086   0.182619E+02   0.618583E+00   0.134713E-07  -0.564562E+00
  3087   0.181941E+02   0.620138E+00   0.134395E-07  -0.563655E+00
  3088   0.181267E+02   0.621712E+00   0.134079E-07  -0.562947E+00
  3089   0.180597E+02   0.623298E+00   0.133763E-07  -0.562450E+00
  3090   0.179923E+02   0.624879E+00   0.133448E-07  -0.562153E+00
  3091   0.179269E+02   0.626463E+00   0.133133E-07  -0.562060E+00
  3092   0.178604E+02   0.628064E+00   0.132819E-07  -0.562153E+00
  3093   0.177950E+02   0.629660E+00   0.132506E-07  -0.562453E+00
  3094   0.177300E+02   0.631265E+00   0.132193E-07  -0.562933E+00
  3095   0.176654E+02   0.632856E+00   0.131881E-07  -0.563612E+00
  3096   0.176012E+02   0.634448E+00   0.131569E-07  -0.564473E+00
  3097   0.175381E+02   0.636040E+00   0.131258E-07  -0.565521E+00
  3098   0.174747E+02   0.637624E+00   0.130947E-07  -0.566752E+00
  3099   0.174125E+02   0.639200E+00   0.130637E-07  -0.568163E+00
  3100   0.173506E+02   0.640768E+00   0.130328E-07  -0.569751E+00
  3101   0.172892E+02   0.642320E+00   0.130019E-07  -0.571513E+00
  3102   0.172288E+02   0.643870E+00   0.129711E-07  -0.573447E+00
  3103   0.171681E+02   0.645398E+00   0.129403E-07  -0.575552E+00
  3104   0.171085E+02   0.646918E+00   0.129096E-07  -0.577833E+00
  3105   0.170493E+02   0.648423E+00   0.128789E-07  -0.580274E+00
  3106   0.169904E+02   0.649913E+00   0.128483E-07  -0.582879E+00
  3107   0.169327E+02   0.651383E+00   0.128178E-07  -0.585641E+00
  3108   0.168752E+02   0.652853E+00   0.127873E-07  -0.588571E+00
  3109   0.168181E+02   0.654289E+00   0.127569E-07  -0.591646E+00
  3110   0.167621E+02   0.655704E+00   0.127265E-07  -0.594887E+00
  3111   0.167064E+02   0.657107E+00   0.126962E-07  -0.598268E+00
  3112   0.166510E+02   0.658490E+00   0.126659E-07  -0.601812E+00
  3113   0.165959E+02   0.659847E+00   0.126357E-07  -0.605500E+00
  3114   0.165419E+02   0.661178E+00   0.126055E-07  -0.609332E+00
  3115   0.164881E+02   0.662491E+00   0.125755E-07  -0.613298E+00
  3116   0.164369E+02   0.663787E+00   0.125454E-07  -0.617396E+00
  3117   0.163844E+02   0.665057E+00   0.125154E-07  -0.621639E+00
  3118   0.163330E+02   0.666289E+00   0.124855E-07  -0.626011E+00
  3119   0.162818E+02   0.667504E+00   0.124556E-07  -0.630517E+00
  3120   0.162316E+02   0.668695E+00   0.124258E-07  -0.635148E+00
  3121   0.161817E+02   0.669856E+00   0.123961E-07  -0.639895E+00
  3122   0.161349E+02   0.670987E+00   0.123663E-07  -0.644764E+00
  3123   0.160862E+02   0.672080E+00   0.123367E-07  -0.649745E+00
  3124   0.160384E+02   0.673145E+00   0.123071E-07  -0.654836E+00
  3125   0.159894E+02   0.674188E+00   0.122776E-07  -0.660036E+00
  3126   0.159435E+02   0.675195E+00   0.122481E-07  -0.665343E+00
  3127   0.158972E+02   0.676173E+00   0.122187E-07  -0.670754E+00
  3128   0.158517E+02   0.677110E+00   0.121893E-07  -0.676255E+00
  3129   0.158072E+02   0.678011E+00   0.121600E-07  -0.681849E+00
  3130   0.157628E+02   0.678878E+00   0.121307E-07  -0.687550E+00
  3131   0.157194E+02   0.679719E+00   0.121016E-07  -0.693320E+00
  3132   0.156761E+02   0.680519E+00   0.120724E-07  -0.699170E+00
  3133   0.156337E+02   0.681278E+00   0.120433E-07  -0.705100E+00
  3134   0.155923E+02   0.681998E+00   0.120143E-07  -0.711101E+00
  3135   0.155517E+02   0.682692E+00   0.119853E-07  -0.717184E+00
  3136   0.155105E+02   0.683340E+00   0.119564E-07  -0.723327E+00
  3137   0.154709E+02   0.683941E+00   0.119275E-07  -0.729519E+00
  3138   0.154314E+02   0.684504E+00   0.118987E-07  -0.735775E+00
  3139   0.153935E+02   0.685021E+00   0.118700E-07  -0.742077E+00
  3140   0.153558E+02   0.685501E+00   0.118413E-07  -0.748446E+00
  3141   0.153174E+02   0.685943E+00   0.118127E-07  -0.754835E+00
  3142   0.152813E+02   0.686326E+00   0.117841E-07  -0.761273E+00
  3143   0.152460E+02   0.686673E+00   0.117556E-07  -0.767742E+00
  3144   0.152101E+02   0.686984E+00   0.117271E-07  -0.774241E+00
  3145   0.151749E+02   0.687244E+00   0.116987E-07  -0.780769E+00
  3146   0.151406E+02   0.687447E+00   0.116703E-07  -0.787315E+00
  3147   0.151071E+02   0.687615E+00   0.116420E-07  -0.793871E+00
  3148   0.150744E+02   0.687734E+00   0.116138E-07  -0.800442E+00
  3149   0.150416E+02   0.687803E+00   0.115856E-07  -0.807020E+00
  3150   0.150097E+02   0.687825E+00   0.115575E-07  -0.813594E+00
  3151   0.149786E+02   0.687805E+00   0.115294E-07  -0.820171E+00
  3152   0.149482E+02   0.687724E+00   0.115014E-07  -0.826744E+00
  3153   0.149170E+02   0.687603E+00   0.114734E-07  -0.833306E+00
  3154   0.148881E+02   0.687429E+00   0.114455E-07  -0.839850E+00
  3155   0.148585E+02   0.687210E+00   0.114177E-07  -0.846384E+00
  3156   0.148303E+02   0.686932E+00   0.113899E-07  -0.852908E+00
  3157   0.148021E+02   0.686617E+00   0.113621E-07  -0.859409E+00
  3158   0.147746E+02   0.686245E+00   0.113345E-07  -0.865880E+00
  3159   0.147479E+02   0.685822E+00   0.113068E-07  -0.872336E+00
  3160   0.147211E+02   0.685351E+00   0.112793E-07  -0.878763E+00
  3161   0.146958E+02   0.684839E+00   0.112517E-07  -0.885162E+00
  3162   0.146704E+02   0.684272E+00   0.112243E-07  -0.891525E+00
  3163   0.146457E+02   0.683650E+00   0.111969E-07  -0.897854E+00
  3164   0.146209E+02   0.682983E+00   0.111695E-07  -0.904149E+00
  3165   0.145969E+02   0.682263E+00   0.111422E-07  -0.910402E+00
  3166   0.145735E+02   0.681498E+00   0.111150E-07  -0.916616E+00
  3167   0.145515E+02   0.680674E+00   0.110878E-07  -0.922775E+00
  3168   0.145294E+02   0.679815E+00   0.110606E-07  -0.928888E+00
  3169   0.145079E+02   0.678905E+00   0.110336E-07  -0.934955E+00
  3170   0.144864E+02   0.677939E+00   0.110065E-07  -0.940977E+00
  3171   0.144648E+02   0.676925E+00   0.109796E-07  -0.946925E+00
  3172   0.144460E+02   0.675870E+00   0.109526E-07  -0.952829E+00
  3173   0.144256E+02   0.674761E+00   0.109258E-07  -0.958667E+00
  3174   0.144066E+02   0.673598E+00   0.108989E-07  -0.964426E+00
  3175   0.143882E+02   0.672389E+00   0.108722E-07  -0.970120E+00
  3176   0.143697E+02   0.671143E+00   0.108455E-07  -0.975743E+00
  3177   0.143518E+02   0.669838E+00   0.108188E-07  -0.981288E+00
  3178   0.143344E+02   0.668497E+00   0.107922E-07  -0.986763E+00
  3179   0.143162E+02   0.667099E+00   0.107657E-07  -0.992169E+00
  3180   0.142985E+02   0.665665E+00   0.107392E-07  -0.997536E+00
  3181   0.142822E+02   0.664176E+00   0.107127E-07  -0.100276E+01
  3182   0.142664E+02   0.662647E+00   0.106863E-07  -0.100788E+01
  3183   0.142512E+02   0.661070E+00   0.106600E-07  -0.101297E+01
  3184   0.142351E+02   0.659454E+00   0.106337E-07  -0.101796E+01
  3185   0.142202E+02   0.657792E+00   0.106074E-07  -0.102277E+01
  3186   0.142052E+02   0.656100E+00   0.105813E-07  -0.102755E+01
  3187   0.141915E+02   0.654349E+00   0.105551E-07  -0.103223E+01
  3188   0.141767E+02   0.652539E+00   0.105290E-07  -0.103681E+01
  3189   0.141633E+02   0.650701E+00   0.105030E-07  -0.104129E+01
  3190   0.141496E+02   0.648829E+00   0.104770E-07  -0.104560E+01
  3191   0.141365E+02   0.646907E+00   0.104511E-07  -0.104988E+01
  3192   0.141231E+02   0.644945E+00   0.104252E-07  -0.105399E+01
  3193   0.141102E+02   0.642943E+00   0.103994E-07  -0.105800E+01
  3194   0.140985E+02   0.640902E+00   0.103736E-07  -0.106191E+01
  3195   0.140866E+02   0.638829E+00   0.103479E-07  -0.106573E+01
  3196   0.140744E+02   0.636711E+00   0.103222E-07  -0.106938E+01
  3197   0.140627E+02   0.634556E+00   0.102966E-07  -0.107278E+01
  3198   0.140508E+02   0.632380E+00   0.102710E-07  -0.107624E+01
  3199   0.140400E+02   0.630153E+00   0.102455E-07  -0.107953E+01
  3200   0.140289E+02   0.627898E+00   0.102200E-07  -0.108258E+01
  3201   0.140176E+02   0.625609E+00   0.101946E-07  -0.108568E+01
  3202   0.140067E+02   0.623272E+00   0.101692E-07  -0.108854E+01
  3203   0.139962E+02   0.620923E+00   0.101439E-07  -0.109124E+01
  3204   0.139855E+02   0.618534E+00   0.101186E-07  -0.109393E+01
  3205   0.139752E+02   0.616104E+00   0.100934E-07  -0.109639E+01
  3206   0.139646E+02   0.613643E+00   0.100682E-07  -0.109861E+01
  3207   0.139552E+02   0.611157E+00   0.100431E-07  -0.110090E+01
  3208   0.139447E+02   0.608631E+00   0.100180E-07  -0.110289E+01
  3209   0.139340E+02   0.606082E+00   0.999296E-08  -0.110481E+01
  3210   0.139244E+02   0.603503E+00   0.996798E-08  -0.110657E+01
  3211   0.139146E+02   0.600900E+00   0.994305E-08  -0.110834E+01
  3212   0.139045E+02   0.598267E+00   0.991817E-08  -0.110966E+01
  3213   0.138948E+02   0.595604E+00   0.989334E-08  -0.111099E+01
  3214   0.138855E+02   0.592913E+00   0.986856E-08  -0.111218E+01
  3215   0.138752E+02   0.590192E+00   0.984383E-08  -0.111323E+01
  3216   0.138661E+02   0.587450E+00   0.981915E-08  -0.111407E+01
  3217   0.138567E+02   0.584680E+00   0.979452E-08  -0.111485E+01
  3218   0.138470E+02   0.581890E+00   0.976993E-08  -0.111542E+01
  3219   0.138378E+02   0.579080E+00   0.974540E-08  -0.111593E+01
  3220   0.138282E+02   0.576235E+00   0.972092E-08  -0.111625E+01
  3221   0.138191E+02   0.573371E+00   0.969648E-08  -0.111636E+01
  3222   0.138105E+02   0.570489E+00   0.967210E-08  -0.111642E+01
  3223   0.138008E+02   0.567595E+00   0.964776E-08  -0.111628E+01
  3224   0.137908E+02   0.564676E+00   0.962348E-08  -0.111602E+01
  3225   0.137812E+02   0.561732E+00   0.959924E-08  -0.111564E+01
  3226   0.137721E+02   0.558778E+00   0.957505E-08  -0.111507E+01
  3227   0.137620E+02   0.555807E+00   0.955092E-08  -0.111439E+01
  3228   0.137523E+02   0.552820E+00   0.952683E-08  -0.111360E+01
  3229   0.137423E+02   0.549816E+00   0.950279E-08  -0.111262E+01
  3230   0.137335E+02   0.546789E+00   0.947880E-08  -0.111145E+01
  3231   0.137228E+02   0.543762E+00   0.945486E-08  -0.111018E+01
  3232   0.137134E+02   0.540720E+00   0.943096E-08  -0.110881E+01
  3233   0.137030E+02   0.537663E+00   0.940712E-08  -0.110725E+01
  3234   0.136915E+02   0.534592E+00   0.938333E-08  -0.110560E+01
  3235   0.136811E+02   0.531507E+00   0.935958E-08  -0.110370E+01
  3236   0.136728E+02   0.528423E+00   0.933589E-08  -0.110178E+01
  3237   0.136626E+02   0.525326E+00   0.931224E-08  -0.109969E+01
  3238   0.136514E+02   0.522224E+00   0.928864E-08  -0.109743E+01
  3239   0.136406E+02   0.519118E+00   0.926510E-08  -0.109500E+01
  3240   0.136295E+02   0.516006E+00   0.924160E-08  -0.109242E+01
  3241   0.136189E+02   0.512891E+00   0.921815E-08  -0.108982E+01
  3242   0.136072E+02   0.509764E+00   0.919474E-08  -0.108706E+01
  3243   0.135959E+02   0.506649E+00   0.917139E-08  -0.108415E+01
  3244   0.135836E+02   0.503523E+00   0.914809E-08  -0.108108E+01
  3245   0.135733E+02   0.500410E+00   0.912483E-08  -0.107793E+01
  3246   0.135619E+02   0.497286E+00   0.910163E-08  -0.107456E+01
  3247   0.135487E+02   0.494169E+00   0.907847E-08  -0.107118E+01
  3248   0.135367E+02   0.491050E+00   0.905536E-08  -0.106759E+01
  3249   0.135214E+02   0.487945E+00   0.903230E-08  -0.106392E+01
  3250   0.135080E+02   0.484831E+00   0.900929E-08  -0.106011E+01
  3251   0.134951E+02   0.481740E+00   0.898633E-08  -0.105617E+01
  3252   0.134811E+02   0.478648E+00   0.896342E-08  -0.105208E+01
  3253   0.134669E+02   0.475562E+00   0.894056E-08  -0.104792E+01
  3254   0.134531E+02   0.472484E+00   0.891774E-08  -0.104364E+01
  3255   0.134382E+02   0.469419E+00   0.889497E-08  -0.103929E+01
  3256   0.134239E+02   0.466367E+00   0.887225E-08  -0.103473E+01
  3257   0.134092E+02   0.463322E+00   0.884958E-08  -0.103004E+01
  3258   0.133936E+02   0.460282E+00   0.882696E-08  -0.102529E+01
  3259   0.133777E+02   0.457263E+00   0.880439E-08  -0.102042E+01
  3260   0.133615E+02   0.454249E+00   0.878186E-08  -0.101549E+01
  3261   0.133458E+02   0.451248E+00   0.875939E-08  -0.101036E+01
  3262   0.133291E+02   0.448260E+00   0.873696E-08  -0.100518E+01
  3263   0.133122E+02   0.445291E+00   0.871458E-08  -0.999874E+00
  3264   0.132950E+02   0.442319E+00   0.869224E-08  -0.994448E+00
  3265   0.132776E+02   0.439375E+00   0.866996E-08  -0.988901E+00
  3266   0.132600E+02   0.436442E+00   0.864772E-08  -0.983309E+00
  3267   0.132421E+02   0.433520E+00   0.862553E-08  -0.977598E+00
  3268   0.132233E+02   0.430625E+00   0.860339E-08  -0.971772E+00
  3269   0.132050E+02   0.427734E+00   0.858129E-08  -0.965905E+00
  3270   0.131858E+02   0.424868E+00   0.855925E-08  -0.959924E+00
  3271   0.131663E+02   0.422021E+00   0.853725E-08  -0.953831E+00
  3272   0.131459E+02   0.419199E+00   0.851530E-08  -0.947553E+00
  3273   0.131268E+02   0.416387E+00   0.849339E-08  -0.941314E+00
  3274   0.131060E+02   0.413594E+00   0.847153E-08  -0.934893E+00
  3275   0.130851E+02   0.410825E+00   0.844972E-08  -0.928440E+00
  3276   0.130647E+02   0.408073E+00   0.842796E-08  -0.921956E+00
  3277   0.130433E+02   0.405354E+00   0.840625E-08  -0.915369E+00
  3278   0.130211E+02   0.402651E+00   0.838458E-08  -0.908680E+00
  3279   0.129987E+02   0.399966E+00   0.836295E-08  -0.901890E+00
  3280   0.129769E+02   0.397304E+00   0.834138E-08  -0.895075E+00
  3281   0.129534E+02   0.394659E+00   0.831985E-08  -0.888236E+00
  3282   0.129305E+02   0.392052E+00   0.829837E-08  -0.881227E+00
